,length,reward,success,agent_velocity,agent_acceleration,agent_angular_change,max_velocity,max_acceleration
758,59,2.981859464145485,True,0.9759516804629074,0.14092953319706142,0.18977285067468946,1.0,0.3
759,49,2.987099932093715,True,0.975334084882992,0.09786520974320276,0.15772838219956015,1.0,0.3
760,74,-3.0242413385652007,False,0.9739178775436333,0.16088093846442128,0.6965609986539258,1.0,0.3
761,39,-3.0322674570308292,False,0.9410427935355804,0.1548999742162157,0.21159219884807243,1.0,0.3
762,95,2.9565386659231963,True,0.9867057144932869,0.09352431889593191,0.16316334890347087,1.0,0.3
763,133,2.904637437969748,True,0.9832788982912607,0.02778145816131264,0.12155497446170077,1.0,0.3
764,95,-3.0403925301428205,False,0.9646325988001125,0.16943603869836865,0.28814781166390085,1.0,0.3
765,28,-3.0351863989205206,False,0.9518759061248993,0.1398715624548881,0.2558194340720386,1.0,0.3
766,48,-3.0826167897351695,False,0.9654998409293075,0.1605403947636654,0.23926278040969048,1.0,0.3
767,57,2.982541306457745,True,0.9552902783900253,0.10211441776407,0.2250483340464748,1.0,0.3
768,141,2.911735252623489,True,0.9827921549379878,0.11203088030467874,0.16168126319710346,1.0,0.3
769,88,2.9579764208358292,True,0.9823927209385862,0.04691584519837863,0.06116152642358226,1.0,0.3
770,3,-3.004928577791718,False,0.5972480211449017,0.3,2.0326108712777944,1.0,0.3
771,1,-3.000342173751235,False,0.30000000000000004,0.30000000000000004,7.173872470137915,1.0,0.3
772,65,2.977835642258043,True,0.9766483357438557,0.10983976307942914,0.1279978621041213,1.0,0.3
773,35,-3.0457179804825576,False,0.9646302064487771,0.12471572998619081,0.12978881210861853,1.0,0.3
774,7,2.99965494196414,True,0.7830241934169094,0.1608852749286259,0.8497799682707915,1.0,0.3
775,48,-3.0134771697116314,False,0.947857316520429,0.1548772414556614,0.29233114523448467,1.0,0.3
776,95,2.9607865271451606,True,0.9806521793605035,0.18117662190187825,1.7232541065043798,1.0,0.3
777,37,-3.054947204668753,False,0.9360215415709856,0.1635516332026273,0.17051600889021046,1.0,0.3
778,11,-3.0214995558124285,False,0.7657613681776354,0.27600504703973167,0.2844867790023477,1.0,0.3
779,138,2.923528278512757,True,0.9767432040733217,0.1291463306178648,0.34637725788235196,1.0,0.3
780,35,-3.019140007811675,False,0.9460116469116108,0.1803544566003113,0.20055625716526018,1.0,0.3
781,125,-3.1229281685008816,False,0.9874909049557963,0.07886486186511116,0.1303002695626219,1.0,0.3
782,141,2.8994079154243533,True,0.9897711697114145,0.09986391336532482,1.1319647545675935,1.0,0.3
783,1,-3.0005231535249726,False,0.3,0.3,5.108673311492014,1.0,0.3
784,73,-3.0389091756927824,False,0.9680244346349213,0.18213493559785615,0.7331443241239293,1.0,0.3
785,145,2.8866551368291278,True,0.9900705954968457,0.09682979989696607,0.1238367740368191,1.0,0.3
786,36,-3.056514241805639,False,0.9571941306340066,0.15062035705415805,0.24220326043869267,1.0,0.3
787,40,-3.059084888310527,False,0.9627842639786947,0.18465207138058382,0.2678330408741664,1.0,0.3
788,86,2.962637438026847,True,0.9842613303827756,0.12029977824684299,0.31452532326290505,1.0,0.3
789,8,-3.0121103245907004,False,0.7802965074337447,0.18572356379104493,0.4159808274678568,1.0,0.3
790,171,2.8514479112680267,True,0.9834717908345407,0.08933741964604511,0.10501348071278409,1.0,0.3
